"STATION","NAME","DATE","AWND","DAEV","DASF","DAWM","EVAP","FMTM","MDEV","MDSF","MDWM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-17",,,,,,,,,,,"0.00",,"0.0",,,"61","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-18",,,,,,,,,,,"0.00",,"0.0",,,"62","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-19",,,,,,,,,,,"0.87",,"0.0",,,"55","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-20",,,,,,,,,,,"0.00",,"0.0",,,"63","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-21",,,,,,,,,,,"0.27",,"0.0",,,"61","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-22",,,,,,,,,,,"0.19",,"0.0",,,"59","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-23",,,,,,,,,,,"0.00",,"0.0",,,"65","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-24",,,,,,,,,,,"0.00",,"0.0",,,"74","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-25",,,,,,,,,,,"0.00",,"0.0",,,"80","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-26",,,,,,,,,,,"0.40",,"0.0",,,"84","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-27",,,,,,,,,,,"0.00",,"0.0",,,"65","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-28",,,,,,,,,,,"0.07",,"0.0",,,"58","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-29",,,,,,,,,,,"0.00",,"0.0",,,"74","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-30",,,,,,,,,,,"0.14",,"0.0",,,"67","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-05-31",,,,,,,,,,,"0.14",,"0.0",,,"80","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-01",,,,,,,,,,,"0.00",,"0.0",,,"79","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-02",,,,,,,,,,,"0.08",,"0.0",,,"70","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-03",,,,,,,,,,,"0.00",,"0.0",,,"83","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-04",,,,,,,,,,,"0.00",,"0.0",,,"73","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-05",,,,,,,,,,,"0.08",,"0.0",,,"82","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-06",,,,,,,,,,,"0.00",,"0.0",,,"65","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-07",,,,,,,,,,,"0.00",,"0.0",,,"65","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-08",,,,,,,,,,,"0.33",,"0.0",,,"57","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-09",,,,,,,,,,,"0.00",,"0.0",,,"64","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-10",,,,,,,,,,,"0.19",,"0.0",,,"58","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-11",,,,,,,,,,,"0.01",,"0.0",,,"68","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-12",,,,,,,,,,,"0.01",,"0.0",,,"69","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-13",,,,,,,,,,,"0.00",,"0.0",,,"74","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-14",,,,,,,,,,,"0.93",,"0.0",,,"76","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-15",,,,,,,,,,,"0.06",,"0.0",,,"69","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-16",,,,,,,,,,,"0.00",,"0.0",,,"68","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-17",,,,,,,,,,,"0.00",,"0.0",,,"74","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-18",,,,,,,,,,,"0.00",,"0.0",,,"78","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-19",,,,,,,,,,,"0.00",,"0.0",,,"82","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-20",,,,,,,,,,,"0.00",,"0.0",,,"78","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-21",,,,,,,,,,,"1.53",,"0.0",,,"82","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-22",,,,,,,,,,,"0.02",,"0.0",,,"63","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-23",,,,,,,,,,,"0.00",,"0.0",,,"72","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-24",,,,,,,,,,,"0.01",,"0.0",,,"77","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-25",,,,,,,,,,,"0.00",,"0.0",,,"79","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-26",,,,,,,,,,,"0.02",,"0.0",,,"80","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-27",,,,,,,,,,,"0.67",,"0.0",,,"81","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-28",,,,,,,,,,,"0.20",,"0.0",,,"87","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-29",,,,,,,,,,,"0.00",,"0.0",,,"82","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-06-30",,,,,,,,,,,"0.26",,"0.0",,,"78","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-01",,,,,,,,,,,"0.00",,"0.0",,,"70","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-02",,,,,,,,,,,"0.00",,"0.0",,,"76","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-03",,,,,,,,,,,"0.42",,"0.0",,,"84","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-04",,,,,,,,,,,"0.00",,"0.0",,,"83","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-05",,,,,,,,,,,"0.00",,"0.0",,,"73","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-06",,,,,,,,,,,"0.00",,"0.0",,,"74","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-07",,,,,,,,,,,"0.00",,"0.0",,,"75","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-08",,,,,,,,,,,"0.00",,"0.0",,,"80","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-09",,,,,,,,,,,"0.52",,"0.0",,,"72","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-10",,,,,,,,,,,"0.00",,"0.0",,,"82","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-11",,,,,,,,,,,"0.00",,"0.0",,,"88","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-12",,,,,,,,,,,"0.00",,"0.0",,,"76","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-13",,,,,,,,,,,"0.10",,"0.0",,,"80","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-14",,,,,,,,,,,"0.18",,"0.0",,,"66","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-15",,,,,,,,,,,"0.05",,"0.0",,,"82","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-16",,,,,,,,,,,"0.38",,"0.0",,,"92","78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-17",,,,,,,,,,,"0.00",,"0.0",,,"84","77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-18",,,,,,,,,,,"0.00",,"0.0",,,"76","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-19",,,,,,,,,,,"0.00",,"0.0",,,"72","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-20",,,,,,,,,,,"0.04",,"0.0",,,"69","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-21",,,,,,,,,,,"0.64",,"0.0",,,"80","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-22",,,,,,,,,,,"0.00",,"0.0",,,"71","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-23",,,,,,,,,,,"0.00",,"0.0",,,"75","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-24",,,,,,,,,,,"0.00",,"0.0",,,"80","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-25",,,,,,,,,,,"0.00",,"0.0",,,"81","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-26",,,,,,,,,,,"0.55",,"0.0",,,"76","73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-27",,,,,,,,,,,"0.23",,"0.0",,,"84","75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-28",,,,,,,,,,,"0.00",,"0.0",,,"82","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-29",,,,,,,,,,,"0.09",,"0.0",,,"78","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-30",,,,,,,,,,,"0.00",,"0.0",,,"74","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-07-31",,,,,,,,,,,"0.00",,"0.0",,,"76","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-01",,,,,,,,,,,"0.00",,"0.0",,,"78","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-02",,,,,,,,,,,"0.00",,"0.0",,,"76","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-03",,,,,,,,,,,"0.00",,"0.0",,,"84","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-04",,,,,,,,,,,"0.00",,"0.0",,,"78","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-05",,,,,,,,,,,"0.37",,"0.0",,,"72","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-06",,,,,,,,,,,"0.00",,"0.0",,,"67","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-07",,,,,,,,,,,"0.00",,"0.0",,,"67","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-08",,,,,,,,,,,"0.00",,"0.0",,,"75","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-09",,,,,,,,,,,"0.00",,"0.0",,,"77","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-10",,,,,,,,,,,"0.00",,"0.0",,,"80","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-11",,,,,,,,,,,"0.00",,"0.0",,,"83","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-12",,,,,,,,,,,"0.00",,"0.0",,,"81","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-13",,,,,,,,,,,"0.63",,"0.0",,,"77","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-14",,,,,,,,,,,"0.00",,"0.0",,,"79","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-15",,,,,,,,,,,"0.49",,"0.0",,,"81","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-16",,,,,,,,,,,"0.00",,"0.0",,,"76","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-17",,,,,,,,,,,"0.08",,"0.0",,,"68","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-18",,,,,,,,,,,"0.00",,"0.0",,,"72","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-19",,,,,,,,,,,"0.00",,"0.0",,,"82","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-20",,,,,,,,,,,"0.00",,"0.0",,,"93","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-21",,,,,,,,,,,"0.05",,"0.0",,,"95","74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-22",,,,,,,,,,,"0.00",,"0.0",,,"74","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-23",,,,,,,,,,,"0.00",,"0.0",,,"74","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-24",,,,,,,,,,,"0.00",,"0.0",,,"77","66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-25",,,,,,,,,,,"0.00",,"0.0",,,"78","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-26",,,,,,,,,,,"0.00",,"0.0",,,"79","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-27",,,,,,,,,,,"0.00",,"0.0",,,"75","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-28",,,,,,,,,,,"0.14",,"0.0",,,"82","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-29",,,,,,,,,,,"0.00",,"0.0",,,"78","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-30",,,,,,,,,,,"0.00",,"0.0",,,"71","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-08-31",,,,,,,,,,,"0.00",,"0.0",,,"67","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-01",,,,,,,,,,,"0.00",,"0.0",,,"59","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-02",,,,,,,,,,,"0.00",,"0.0",,,"62","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-03",,,,,,,,,,,"0.00",,"0.0",,,"71","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-04",,,,,,,,,,,"0.00",,"0.0",,,"78","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-05",,,,,,,,,,,"0.00",,"0.0",,,"78","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-06",,,,,,,,,,,"0.04",,"0.0",,,"76","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-07",,,,,,,,,,,"0.09",,"0.0",,,"79","72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-08",,,,,,,,,,,"0.24",,"0.0",,,"76","71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-09",,,,,,,,,,,"0.00",,"0.0",,,"71","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-10",,,,,,,,,,,"0.00",,"0.0",,,"68","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-11",,,,,,,,,,,"0.00",,"0.0",,,"71","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-12",,,,,,,,,,,"0.00",,"0.0",,,"73","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-13",,,,,,,,,,,"0.00",,"0.0",,,"77","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-14",,,,,,,,,,,"0.00",,"0.0",,,"73","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-15",,,,,,,,,,,"0.00",,"0.0",,,"72","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-16",,,,,,,,,,,"0.00",,"0.0",,,"76","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-17",,,,,,,,,,,"0.73",,"0.0",,,"66","65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-18",,,,,,,,,,,"0.00",,"0.0",,,"66","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-19",,,,,,,,,,,"0.00",,"0.0",,,"75","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-20",,,,,,,,,,,"0.00",,"0.0",,,"86","67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-21",,,,,,,,,,,"0.01",,"0.0",,,"73","64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-22",,,,,,,,,,,"0.30",,"0.0",,,"64","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-23",,,,,,,,,,,"0.00",,"0.0",,,"68","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-24",,,,,,,,,,,"0.00",,"0.0",,,"71","61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-25",,,,,,,,,,,"0.00",,"0.0",,,"71","63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-26",,,,,,,,,,,"0.05",,"0.0",,,"71","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-27",,,,,,,,,,,"1.35",,"0.0",,,"58","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-28",,,,,,,,,,,"0.00",,"0.0",,,"56","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-29",,,,,,,,,,,"0.00",,"0.0",,,"65","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-09-30",,,,,,,,,,,"0.00",,"0.0",,,"70","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-01",,,,,,,,,,,"0.00",,"0.0",,,"74","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-02",,,,,,,,,,,"0.01",,"0.0",,,"70","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-03",,,,,,,,,,,"1.84",,"0.0",,,"71","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-04",,,,,,,,,,,"2.06",,"0.0",,,"70","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-05",,,,,,,,,,,"0.00",,"0.0",,,"59","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-06",,,,,,,,,,,"0.00",,"0.0",,,"61","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-07",,,,,,,,,,,"0.00",,"0.0",,,"63","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-08",,,,,,,,,,,"0.00",,"0.0",,,"70","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1869-10-09",,,,,,,,,,,"0.00",,"0.0",,,"66","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
